Date,SDS,SPY,SSO
2023-09-07,148.20909118652344,429.6719665527344,28.26319694519043
2023-09-08,147.91065979003906,430.3191223144531,28.346439361572266
2023-09-11,145.9072723388672,433.149169921875,28.708789825439453
2023-09-12,147.61228942871094,430.7730712890625,28.3856143951416
2023-09-13,147.35653686523438,431.275390625,28.45416831970215
2023-09-14,144.96954345703125,434.9939880371094,28.924240112304688
2023-09-15,148.5500946044922,429.7530822753906,28.21912956237793
2023-09-18,148.42221069335938,430.00506591796875,28.253402709960938
2023-09-19,149.1042022705078,429.11328125,28.135887145996094
2023-09-20,151.9706573486328,425.16827392578125,27.587467193603516
2023-09-21,157.0723876953125,418.1409606933594,26.691389083862305
2023-09-22,157.93707275390625,417.2007141113281,26.54939079284668
2023-09-25,156.5968017578125,418.95513916015625,26.764835357666016
2023-09-26,161.3094024658203,412.8002014160156,25.976482391357422
2023-09-27,161.2229461669922,412.9649353027344,25.99607276916504
2023-09-28,159.49354553222656,415.35906982421875,26.28496742248535
2023-09-29,160.44471740722656,414.3510437011719,26.138071060180664
2023-10-02,160.5311737060547,414.186279296875,26.123382568359375
2023-10-03,164.9411163330078,408.64190673828125,25.428062438964844
2023-10-04,162.56321716308594,411.6176452636719,25.7855167388916
2023-10-05,162.99557495117188,411.4625549316406,25.746341705322266
2023-10-06,159.14767456054688,416.34783935546875,26.343730926513672
2023-10-09,157.1588592529297,419.0133361816406,26.67669677734375
2023-10-10,155.6023712158203,421.1942443847656,26.941112518310547
2023-10-11,154.30535888671875,422.9195861816406,27.17125701904297
2023-10-12,156.33740234375,420.3411865234375,26.838287353515625
2023-10-13,158.02357482910156,418.24755859375,26.56407928466797
2023-10-16,154.7377166748047,422.6481628417969,27.11249542236328
2023-10-17,154.7809295654297,422.6287536621094,27.102703094482422
2023-10-18,158.97471618652344,416.9971618652344,26.382904052734375
2023-10-19,162.08763122558594,413.33331298828125,25.883447647094727
2023-10-20,166.0652313232422,408.25421142578125,25.251787185668945
2023-10-23,166.7137908935547,407.546630859375,25.15875244140625
2023-10-24,164.2493896484375,410.6192626953125,25.530893325805664
2023-10-25,169.04844665527344,404.7259521484375,24.801301956176758
2023-10-26,173.1990203857422,399.8796081542969,24.194120407104492
2023-10-27,174.97164916992188,398.0669860839844,23.95908546447754
2023-10-30,170.8210906982422,402.8262023925781,24.536880493164062
2023-10-31,168.7025909423828,405.3560791015625,24.8306827545166
2023-11-01,165.20054626464844,409.6791076660156,25.349720001220703
2023-11-02,159.10443115234375,417.53033447265625,26.324142456054688
2023-11-03,156.25091552734375,421.3396301269531,26.789323806762695
2023-11-06,155.64566040039062,422.308837890625,26.906837463378906
2023-11-07,154.7809295654297,423.5107727050781,27.04884147644043
2023-11-08,154.6512451171875,423.82098388671875,27.088016510009766
2023-11-09,157.1156463623047,420.51568603515625,26.6522159576416
2023-11-10,152.31654357910156,427.0777282714844,27.489532470703125
2023-11-13,152.66244506835938,426.670654296875,27.43077850341797
2023-11-14,146.82571411132812,434.9483642578125,28.47864532470703
2023-11-15,146.22042846679688,435.86920166015625,28.605958938598633
2023-11-16,146.0474853515625,436.40240478515625,28.654926300048828
2023-11-17,145.74484252929688,436.9451904296875,28.723480224609375
2023-11-20,143.53988647460938,440.30859375,29.159273147583008
